,Name,Price,Div_Returned,Shares_Owned,Equity
0,QYLD,23.0,0.0,0.0,0.0
1,QYLD,23.260659,0.0,43.47826086956522,1000.0
2,QYLD,23.524272048447003,119.337294,62.43452163586595,1452.2681176
3,QYLD,23.790872623572053,173.3097473168578,70.43000371638811,1656.8145677974474
4,QYLD,24.060494583014997,197.7197671807269,73.52922414694342,1749.3244057900095
5,QYLD,24.333172168124307,208.75964091513765,74.44417444946542,1791.163656078386
6,QYLD,24.60894000830566,213.75262382754127,74.38759741400514,1810.0862150481055
7,QYLD,24.88783312541979,216.01079081054297,73.90177246804262,1818.6442851735158
8,QYLD,25.16988693823017,217.0320877411717,73.22914848613134,1822.514827439424
9,QYLD,25.455137266901133,217.49398778149776,72.47809077494374,1824.265350304117
10,QYLD,25.743620337546925,217.7028904432554,71.69700311763933,1825.0570559849475
11,QYLD,26.035372786832347,217.79737045685016,70.90747514484403,1825.4151192229099
12,QYLD,26.33043166662552,217.84010075474947,70.11910583177166,1825.5770598095253
13,QYLD,26.628834448703387,217.85942630614488,69.3361325590364,1825.6503003737967
14,QYLD,26.93061902951054,217.8681666368961,68.56039562162766,1825.6834247459315
15,QYLD,27.235823734971987,217.8721196098321,67.79266395038174,1825.6984058433636
16,QYLD,27.544487325360425,217.8739074134608,67.03322796775976,1825.7051813160992
17,QYLD,27.856649000218734,217.87471598004265,66.28216470616445,1825.7082456463988
18,QYLD,28.172348403338216,217.87508166892852,65.53945636214031,1825.7096315452952
19,QYLD,28.491625627793248,217.8752470583526,64.80504330717588,1825.7102583431804
20,QYLD,28.81452122103303,217.87532185871603,64.07884778757308,1825.7105418238798
21,QYLD,29.141076190030997,217.87535568853565,63.360784516540676,1825.7106700331624
22,QYLD,29.47133200649262,217.87537098868447,62.65076540456316,1825.7107280181333
23,QYLD,29.8053306121222,217.875377908454,61.948701668478286,1825.7107542428869
24,QYLD,30.143114423949385,217.87538103804513,61.254504768384194,1825.7107661035068
25,QYLD,30.484726339716005,217.87538245345942,60.568086820422195,1825.710771467687
26,QYLD,30.83020974332401,217.87538309360616,59.88936077524069,1825.7107738937343
27,QYLD,31.1796085103451,217.8753833831241,59.21824049174038,1825.7107749909587
28,QYLD,31.53296701359284,217.87538351406388,58.55464076405721,1825.7107754871984
29,QYLD,31.890330128757892,217.87538357328378,57.898477327700455,1825.7107757116314
30,QYLD,32.2517432401071,217.87538360006704,57.24966685643545,1825.7107758131353
31,QYLD,32.61725224624724,217.8753836121802,56.60812695509291,1825.7107758590423
32,QYLD,32.98690356595396,217.87538361765863,55.97377615062166,1825.7107758798045
33,QYLD,33.36074414406691,217.87538362013632,55.34653388242009,1825.7107758891948
34,QYLD,33.73882145745163,217.87538362125693,54.72632049240836,1825.7107758934415
35,QYLD,34.12118352102893,217.87538362176375,54.113057215047796,1825.7107758953623
36,QYLD,34.50787889387276,217.875383621993,53.506666167398414,1825.710775896231
37,QYLD,34.898956685377016,217.87538362209665,52.90707033925514,1825.710775896624
38,QYLD,35.29446656149239,217.87538362214352,52.31419358337985,1825.7107758968016
39,QYLD,35.694458751033785,217.8753836221647,51.727960605836216,1825.710775896882
40,QYLD,36.09898405205925,217.87538362217433,51.14829695643002,1825.7107758969184
41,QYLD,36.50809383832124,217.87538362217865,50.57512901925527,1825.710775896935
42,QYLD,36.92184006579093,217.87538362218064,50.008384003345554,1825.710775896942
43,QYLD,37.34027527925654,217.8753836221815,49.44798993343009,1825.7107758969457
44,QYLD,37.763452618996354,217.8753836221819,48.89387564079302,1825.710775896947
45,QYLD,38.19142582752744,217.87538362218208,48.34597075423529,1825.7107758969478
46,QYLD,38.62424925643081,217.87538362218217,47.80420569113764,1825.7107758969482
47,QYLD,39.06197787325394,217.87538362218223,47.26851164862379,1825.7107758969485
48,QYLD,39.504667268491524,217.87538362218226,46.73882059482266,1825.7107758969482
49,QYLD,39.95237366264534,217.87538362218223,46.2150652602285,1825.7107758969485
50,QYLD,40.4051539133641,217.87538362218228,45.697179129157746,1825.7107758969485
51,QYLD,40.86306552266426,217.87538362218226,45.1850964313018,1825.7107758969482
52,QYLD,41.326166644232615,217.87538362218223,44.678752133374275,1825.7107758969485
53,QYLD,41.794516090811705,217.87538362218226,44.17808193085193,1825.7107758969487
54,QYLD,42.26817334166888,217.87538362218228,43.683022239808174,1825.7107758969482
55,QYLD,42.74719855015001,217.87538362218226,43.19351018883807,1825.7107758969482
56,QYLD,43.23165255131886,217.87538362218223,42.70948361107377,1825.7107758969482
57,QYLD,43.721596869682955,217.87538362218223,42.2308810362895,1825.7107758969482
58,QYLD,44.217093727007075,217.87538362218223,41.75764168309499,1825.7107758969482
59,QYLD,44.71820605021525,217.87538362218226,41.289705451216356,1825.7107758969487
60,QYLD,45.224997479382345,217.87538362218228,40.82701291386353,1825.7107758969482
61,QYLD,45.73753237581619,217.87538362218223,40.36950531018322,1825.7107758969485
