,Name,Price,Div_Returned,Shares_Owned,Equity
0,VYM,110.0,0.0,0.0,0.0
1,VYM,111.859,0.0,9.090909090909092,1000.0000000000001
2,VYM,113.74941709999999,28.371510000000004,17.723698758258166,1982.5552194000002
3,VYM,115.67178224898998,56.248085232759294,25.916352397468085,2947.969978570182
4,VYM,117.62663536899791,83.63835972670371,33.68620430427112,3896.5432890786383
5,VYM,119.61452550673397,110.55081689152748,41.04996229089533,4828.568946302259
6,VYM,121.63601098779776,136.99379214570402,48.02372952688469,5744.335620422043
7,VYM,123.69165957349153,162.97547549816016,54.62302563093373,6644.126945831014
8,VYM,125.78204862028353,188.50391408491407,60.862807039221124,7528.221608982443
9,VYM,127.90776524196632,213.58701466146147,66.75748667486313,8396.893434705564
10,VYM,130.06940647455554,238.23254605168324,72.32095294227297,9250.411471015545
11,VYM,132.2675794439755,262.4481415540322,77.56658806940581,10089.040072443955
12,VYM,134.5029015365787,286.24130130574434,82.50728582009009,10913.038981915559
13,VYM,136.77600057254685,309.61939460580714,87.15546859789312,11722.663411196794
14,VYM,139.08751498222287,332.5896621974039,91.52310396224156,12518.164119940817
15,VYM,141.43809398542243,355.159218510542,95.6217205768148,13299.787493353657
16,VYM,143.82839777377606,377.33505386555817,99.46242360955033,14067.775618505479
17,VYM,146.25909769615288,399.12403663818435,103.05590960294457,14822.36635931062
18,VYM,148.73087644721784,420.5329153868449,106.41248083269835,15563.793430199623
19,VYM,151.2444282591758,441.56832094284283,109.54205917214463,16292.286468506069
20,VYM,153.80045909675587,462.2367684640846,112.45419947930394,17008.07110559063
21,VYM,156.39968685549104,482.54465945297557,115.15810252284213,17711.3690367244
22,VYM,159.04284156334882,502.49828373911663,117.66262746265224,18402.39808975311
23,VYM,161.7306655857694,522.1038214274112,119.97630390024909,19081.372292563505
24,VYM,164.4639138341689,541.3673448121883,122.10734351365012,19748.501939372818
25,VYM,167.24335397796634,560.2948202579352,124.0636512909172,20403.993655861785
26,VYM,170.06976666019395,578.8921100472191,125.85283637605403,21048.050463171483
27,VYM,172.94394571675122,597.1649741963743,127.48222254048807,21680.871840783722
28,VYM,175.8666983993643,615.1190722395138,128.95885829291745,22302.653788304528
29,VYM,178.83884560231354,632.7599649814199,130.28952663986908,22913.588886169797
30,VYM,181.86122209299262,650.0931162198552,131.48075450889502,23513.866355291964
31,VYM,184.93467674636418,667.1238944378296,132.53882184592953,24103.672115666173
32,VYM,188.0600727833777,683.8575744663439,133.46977039793762,24683.18884395404
33,VYM,191.23828801341676,700.2993391181304,134.27941219160755,25252.59603006289
34,VYM,194.4702150808435,716.4542807928896,134.97333771847565,25812.070032738015
35,VYM,197.75676171570973,732.3274030545269,135.55692383651743,26361.784134185065
36,VYM,201.0988509887052,747.9236221808728,136.03534139789954,26901.908593739645
37,VYM,204.4974215704143,763.2477686863703,136.4135626122566,27432.610700600602
38,VYM,207.9534279949543,778.3045888181969,136.69636815453944,27954.05482564341
39,VYM,211.467840928069,793.0987460262902,136.88835402617352,28466.402472329686
40,VYM,215.04164743975335,807.6348224077263,136.9939381779696,28969.812326728592
41,VYM,218.67585128148517,821.9173201259035,137.01736690294132,29464.440306665638
42,VYM,222.37147316814224,835.9506628049671,136.96272100690751,29950.43961001405
43,VYM,226.12955106468382,849.7391968999098,136.83392176448928,30427.9607621438
44,VYM,229.95114047767697,863.2871930427704,136.63473666785256,30897.151662542794
45,VYM,233.8373147517497,876.5988473653495,136.3687849752977,31358.157630624806
46,VYM,237.78916537105422,889.6782827988479,136.03954306655547,31811.121450738337
47,VYM,241.80780226582502,902.5295503508371,135.65034961141572,32256.183416390253
48,VYM,245.89435412411743,915.1566303599502,135.20441055808965,32693.481373697967
49,VYM,250.049968708815,927.5634337286854,134.70480394748876,33123.15076408361
50,VYM,254.27581317999395,939.7538031347058,134.1544845593931,33545.324666223445
51,VYM,258.57307442273583,951.7315142210051,133.55628839627812,33960.133837265406
52,VYM,262.94295938048003,963.500276765314,132.91293701037338,34367.70675332768
53,VYM,267.38669539401013,975.0637358291036,132.22704167933617,34768.16964929073
54,VYM,271.9055305461689,986.4254728865484,131.5011074357402,35161.64655789527
55,VYM,276.50073401239916,997.5890069337912,130.73753695540233,35548.25934815803
56,VYM,281.17359641720867,1008.5577955788593,129.93863430939894,35928.12776311752
57,VYM,285.9254301966595,1019.3352361125661,129.10660858445885,36301.369456921166
58,VYM,290.757569966983,1029.9246665607334,128.24357737625965,36668.100031265625
59,VYM,295.67137289942497,1040.3293667180528,127.35157016000001,37028.43307120135
60,VYM,300.6682191014252,1050.5525591639196,126.43253154247166,37382.48018031245
61,VYM,305.7495120042393,1060.5974102605364,125.48832439971105,37730.35101528304
