,Name,Price,Div_Returned,Shares_Owned,Equity
0,SCHG,150.0,0.0,0.0,0.0
1,SCHG,153.63,0.0,6.666666666666667,1000.0
2,SCHG,157.347846,4.40406,12.936665349215648,1987.4598976
3,SCHG,161.1556638732,8.752892636624257,18.82794726639094,2962.5369469682028
4,SCHG,165.05563093893144,13.047190466664782,24.357731747970075,3925.386430289438
5,SCHG,169.0499772076536,17.2876373621805,29.54253456701612,4876.161682494037
6,SCHG,173.1409866560788,21.47490861940469,34.39819520669735,5815.014115676607
7,SCHG,177.3309985331559,25.609671066286715,38.93990310105391,6742.0932432085765
8,SCHG,181.62240869765827,29.69258316868516,43.18222288765067,7657.546703548392
9,SCHG,186.0176709881416,33.724295135229326,47.13911870866791,8561.520283753112
10,SCHG,190.51929862605462,37.70544902086573,50.823977595643925,9454.15794269517
11,SCHG,195.12986565280514,41.636678829106096,54.24963197179515,10335.601833988
12,SCHG,199.85200840160303,45.51861061299319,57.42838130459743,11205.992328624163
13,SCHG,204.68842700492183,49.35186257480053,60.37201294011526,12065.468037329601
14,SCHG,209.64188693844093,53.13704516448181,63.09182214941266,12914.165832637564
15,SCHG,214.7152206023512,56.874761176885784,65.59863141626795,13752.220870685705
16,SCHG,219.9113289409281,60.56560584775208,67.902808994344,14579.766612739888
17,SCHG,225.23318310129855,64.21016694850323,70.0142867609331,15396.934846448026
18,SCHG,230.68382613234996,67.8090248798479,71.94257739340193,16203.855706827439
19,SCHG,236.26637472475284,71.36275276421046,73.696790893503,17000.657696989
20,SCHG,241.98402099309186,74.87191653700137,75.2856504837964,17787.46770860141
21,SCHG,247.8400343011247,78.33707503674313,76.71750789953536,18564.411042098855
22,SCHG,253.83776313121191,81.7587800940659,78.00035809851208,19331.61142663524
23,SCHG,259.9806369989872,85.13757661958721,79.14185341053401,20089.191039788227
24,SCHG,266.27216841436274,88.47400269068973,80.14931714740469,20837.27052701612
25,SCHG,272.7159548899903,91.76858963721062,81.02975669351642,21575.96902087084
26,SCHG,279.3156809983281,95.02186212605643,81.78987609642263,22305.40415996989
27,SCHG,286.07512047848763,98.23433824475701,82.43608817604591,23025.692107730487
28,SCHG,292.99813839406704,101.40652958397152,82.97452617049112,23736.947570868673
29,SCHG,300.0886933432035,104.53894131895989,83.41105493577233,24439.28381766655
30,SCHG,307.350839722109,107.63207229003255,83.75128171612457,25132.81269601035
31,SCHG,314.7887300433841,110.68641508199134,84.00056650095819,25817.644651202358
32,SCHG,322.40661731043394,113.70245610257426,84.1640319839217,26493.888743549473
33,SCHG,330.20885744934645,116.68067565991647,84.24657313896927,27161.652665731148
34,SCHG,338.1999117996206,119.62154803903992,84.25286642778003,27821.042759949643
35,SCHG,346.38434966517144,122.52554157738383,84.18737865234723,28472.164034865098
36,SCHG,354.7668509270686,125.39311873938799,84.05437546604544,29115.120182318293
37,SCHG,363.35220871950366,128.2247361901407,83.85792955599335,29750.013593843716
38,SCHG,372.14533217051564,131.02084486810335,83.60192850905595,30376.945376975524
39,SCHG,381.15124920904213,133.7818900569228,83.29008237337443,30996.015371349036
40,SCHG,390.37510943990094,136.50831145634345,82.92593092687291,31607.32216460035
41,SCHG,399.82218708834654,139.2005432522298,82.51285066376758,32210.963108066473
42,SCHG,409.49788401588455,141.8590141857112,82.05406150969681,32807.03433228869
43,SCHG,419.40773280906893,144.48414762145936,81.55263327569735,33395.63076232148
44,SCHG,429.5573999430484,147.07636161510953,81.01149186087369,33976.84613284937
45,SCHG,439.95268902167015,149.6360689798366,80.43342521324325,34550.7730031144
46,SCHG,450.5995440959946,152.16367735209602,79.82108905788836,35117.502771656196
47,SCHG,461.5040530631177,154.6595892565402,79.17701240120823,35677.12569086734
48,SCHG,472.6724511472451,157.1242021701212,78.50360281973781,36229.730881366195
49,SCHG,484.11112446500846,159.55790858538958,77.80315154168628,36775.40634618941
50,SCHG,495.8266136770617,161.96109607299897,77.07783832904602,37314.238984806594
51,SCHG,507.82561772804655,164.33414734342736,76.32973616783073,37846.31460695905
52,SCHG,520.1149976770653,166.6774403079241,75.56081577372134,38371.71794632517
53,SCHG,532.7017806208503,168.9913481386928,74.7729499201273,38890.53267401433
54,SCHG,545.5931637118748,171.27623932831955,73.96791759541078,39402.84141189165
55,SCHG,558.7965182737022,173.5324777484555,73.14740799577022,39908.725745735566
56,SCHG,572.3193940159258,175.76042270776418,72.31302436003777,40408.26623823052
57,SCHG,586.1695233511113,177.96042900914154,71.46628765241265,40901.54244179665
58,SCHG,600.3548258162082,180.13284700621895,70.60864009892764,41388.63291125857
59,SCHG,614.8834126009605,182.27802265915744,69.7414485832305,41869.61521635538
60,SCHG,629.7635911859037,184.3962975897421,68.86600790705334,42344.56595409369
61,SCHG,645.0038700926026,186.48800913578583,67.98354392054304,42813.560760945795
