,Name,Price,Shares_Owned,Div_Returned,Total_Expenses,Equity,Funds Invested,Fees Paid
0,SCHG,150.0,0.0,0.0,0.0,0.0,0,0.0
1,SCHG,153.63,6.666666666666667,0.0,0.0,1000.0,1000,0.0
2,SCHG,157.347846,13.20447868254898,4.40406,0.0,2028.60406,2000,0.0
3,SCHG,161.1556638732,19.616603917466296,8.9340939964836,0.0,3086.6303722484836,3000,0.0
4,SCHG,165.05563093893144,25.90613592023051,13.593705357204657,0.0,4174.920532614101,4000,0.0
5,SCHG,169.0499772076536,32.07609567699673,18.38660052086446,0.0,5294.3402100242265,5000,0.0
6,SCHG,173.1409866560788,38.12943332807705,23.316591945359296,0.0,6445.7798350521725,6000,0.0
7,SCHG,177.3309985331559,44.06902984419898,28.38760114035987,0.0,7630.155308200794,7000,0.0
8,SCHG,181.62240869765827,49.89769866316681,33.60366178663479,0.0,8848.40872844589,8000,0.0
9,SCHG,186.0176709881416,55.618187287861474,38.9689229445994,0.0,10101.50914261888,9000,0.0
10,SCHG,190.51929862605462,61.23317884649263,44.487652354642094,0.0,11390.453316224897,10000,0.0
11,SCHG,195.12986565280514,66.74529361599471,50.16423983185342,0.0,12716.266526309393,11000,0.0
12,SCHG,199.85200840160303,72.1303923919916,56.003200757858146,5.209600070498432,14074.79377693344,12000,5.209600070498432
13,SCHG,204.68842700492183,77.44425560895351,61.98623628124149,0.0,15477.39002261647,13000,5.209600070498432
14,SCHG,209.64188693844093,82.66273996555722,68.1633543030043,0.0,16920.106215466792,14000,5.209600070498432
15,SCHG,214.7152206023512,87.78822885840815,74.51716297928868,0.0,18404.08994886038,15000,5.209600070498432
16,SCHG,219.9113289409281,92.82304992673971,81.05271638017803,0.0,19930.521642002976,16000,5.209600070498432
17,SCHG,225.23318310129855,97.76947637225892,87.77521314267962,0.0,21500.61547888213,17000,5.209600070498432
18,SCHG,230.68382613234996,102.62972824781666,94.69000060592563,0.0,23115.620374077,18000,5.209600070498432
19,SCHG,236.26637472475284,107.40597371563945,101.80257906465756,0.0,24776.820966194322,19000,5.209600070498432
20,SCHG,241.98402099309186,112.10033027584183,109.11860614437776,0.0,26485.538639720602,20000,5.209600070498432
21,SCHG,247.8400343011247,116.71486596592165,116.64390130164792,0.0,28243.132576103486,21000,5.209600070498432
22,SCHG,253.83776313121191,121.25160053192397,124.38445045311433,0.0,30051.000834898306,22000,5.209600070498432
23,SCHG,259.9806369989872,125.712506571943,132.34641073694223,0.0,31910.581465839787,23000,5.209600070498432
24,SCHG,266.27216841436274,130.04922564998694,140.53611541044637,13.073127014925245,33810.28052570863,24000,18.282727085423677
25,SCHG,272.7159548899903,134.3639931711053,148.9025040520524,0.0,35777.391818482836,25000,18.282727085423677
26,SCHG,279.3156809983281,138.60857717675708,157.5657802121075,0.0,37800.770480702224,26000,18.282727085423677
27,SCHG,286.07512047848763,142.78477257357127,166.47686124324147,0.0,39882.02598757846,27000,18.282727085423677
28,SCHG,292.99813839406704,146.89433244513395,175.64283537085478,0.0,42022.81385184871,28000,18.282727085423677
29,SCHG,300.0886933432035,150.9389690427171,185.07099357237286,0.0,44224.836940635825,29000,18.282727085423677
30,SCHG,307.350839722109,154.92035475260906,194.76883537677665,0.0,46489.846829976,30000,18.282727085423677
31,SCHG,314.7887300433841,158.84012304059974,204.7440748300241,0.0,48819.64519809144,31000,18.282727085423677
32,SCHG,322.40661731043394,162.6998693741602,215.00464663110662,0.0,51216.08525851637,32000,18.282727085423677
33,SCHG,330.20885744934645,166.5011521228439,225.55871244362157,0.0,53681.073234216085,33000,18.282727085423677
34,SCHG,338.1999117996206,170.24549343742402,236.41466738788168,0.0,56216.569873871995,34000,18.282727085423677
35,SCHG,346.38434966517144,173.93438010826947,247.58114671872468,0.0,58824.59201153842,35000,18.282727085423677
36,SCHG,354.7668509270686,177.49969065140692,259.0670326943359,24.09925885528706,61483.1149120567,36000,42.381985940710734
37,SCHG,363.35220871950366,181.08169196787387,270.7753270595924,0.0,64241.78161998807,37000,42.381985940710734
38,SCHG,372.14533217051564,184.61249384543092,282.9246607613246,0.0,67079.3573959531,38000,42.381985940710734
39,SCHG,381.15124920904213,188.0934498127616,295.4215147332212,0.0,69998.09935966838,39000,42.381985940710734
40,SCHG,390.37510943990094,191.52588203535265,308.2758294659412,0.0,73000.3291936383,40000,42.381985940710734
41,SCHG,399.82218708834654,194.91108205920813,321.4978297885347,0.0,76088.43498991289,41000,42.381985940710734
42,SCHG,409.49788401588455,198.25031153700263,335.0980330016758,0.0,79264.87314967046,42000,42.381985940710734
43,SCHG,419.40773280906893,201.54480293708812,349.0872572435377,0.0,82532.17033713602,43000,42.381985940710734
44,SCHG,429.5573999430484,204.79576023575976,363.4766300949672,0.0,85892.92548938967,44000,42.381985940710734
45,SCHG,439.95268902167015,208.00435959317633,378.27759743080145,0.0,89349.8118836637,45000,42.381985940710734
46,SCHG,450.5995440959946,211.17175001332154,393.501932524368,0.0,92905.57926377273,46000,42.381985940710734
47,SCHG,461.5040530631177,214.2990539883833,409.16174541241094,0.0,96563.05602736844,47000,42.381985940710734
48,SCHG,472.6724511472451,217.30164850632372,425.2694925278923,39.559952793292304,100285.59152296536,48000,81.94193873400303
49,SCHG,484.11112446500846,220.351675557199,441.66376220263083,0.0,104154.16660002375,49000,81.94193873400303
50,SCHG,495.8266136770617,223.36482920155805,458.7011989565006,0.0,108133.39863070083,50000,81.94193873400303
51,SCHG,507.82561772804655,226.342132022449,476.2259755735243,0.0,112226.4528531373,51000,81.94193873400303
