,Name,Price,Shares_Owned,Div_Returned,Total_Expenses,Equity,Funds Invested,Fees Paid
52,VYM,262.94295938048003,755.3638068900113,5274.28455857614,0.0,195316.74185521196,52000,1752.0478976574889
53,VYM,267.38669539401013,780.2415633057938,5541.430894712564,0.0,205159.02568727758,53000,1752.0478976574889
54,VYM,271.9055305461689,805.7502047841074,5820.671348876852,0.0,215446.8845702694,54000,1752.0478976574889
55,VYM,276.50073401239916,831.9083834197808,6112.553440054245,0.0,226200.4903595612,55000,1752.0478976574889
56,VYM,281.17359641720867,858.735254244321,6417.649474241194,0.0,237440.928120879,56000,1752.0478976574889
57,VYM,285.9254301966595,886.2504895479632,6736.557666590798,0.0,249190.23747271262,57000,1752.0478976574889
58,VYM,290.757569966983,914.4742935964837,7069.90331435944,0.0,261471.45580036088,58000,1752.0478976574889
59,VYM,295.67137289942497,943.4274177538717,7418.340022954497,0.0,274308.6634263415,59000,1752.0478976574889
60,VYM,300.6682191014252,967.470611515737,7782.55098748708,1673.6668790294796,286053.3639467042,60000,3425.7147766869684
61,VYM,305.7495120042393,997.7889667545809,8115.7658757475565,0.0,300003.43167315103,61000,3425.7147766869684
