,Name,Price,Shares_Owned,Div_Returned,Total_Expenses,Equity,Funds Invested,Fees Paid
0,VOO,400.0,0.0,0.0,0.0,0.0,0,0.0
1,VOO,405.68,2.5,0.0,0.0,1000.0,1000,0.0
2,VOO,411.440656,4.9984970420035495,13.590280000000002,0.0,2027.79028,2000,0.0
3,VOO,417.2831133152,7.495961069200897,27.5582376864784,0.0,3084.1431396624785,3000,0.0
4,VOO,423.2085335242758,9.99286146028159,41.91436882809219,0.0,4169.852341073778,4000,0.0
5,VOO,429.21809470032053,12.489667117942641,56.669460873848145,0.0,5285.7337051908735,5000,0.0
6,VOO,435.3129916450651,14.986846557237564,71.83460105898143,0.0,6432.625724863566,6000,0.0
7,VOO,441.494436126425,17.484867993783006,87.42118473609882,0.0,7611.390194892728,7000,0.0
8,VOO,447.76365711942026,19.98419943183961,103.44092393784673,0.0,8822.912859598051,8000,0.0
9,VOO,454.12190105051604,22.485308752283753,119.90585617753821,0.0,10068.104078381883,9000,0.0
10,VOO,460.5704320454334,24.98866380048675,136.82835349435175,0.0,11347.899509789257,10000,0.0
11,VOO,467.1105321804785,27.49473247411806,154.22113174989875,0.0,12663.260814578163,11000,0.0
12,VOO,473.7435017374413,29.995734391146822,172.0972601831453,3.852923735443551,14011.323454592874,12000,3.852923735443551
13,VOO,480.47065946211296,32.50852412768708,190.41780891848444,0.0,15400.702056566577,13000,3.852923735443551
14,VOO,487.29334282647494,35.025430892606146,209.29985314531564,0.0,16828.69187891514,14000,3.852923735443551
15,VOO,494.2129082946109,37.54692365001023,228.70663466818283,0.0,18296.365938263913,15000,3.852923735443551
16,VOO,501.23073159239436,40.07347185449201,248.6527360834693,0.0,19804.82707067073,16000,3.852923735443551
17,VOO,508.34820798100634,42.605545538820856,269.15314524199505,0.0,21355.20876031625,17000,3.852923735443551
18,VOO,515.5667525343366,45.14361540167234,290.2232665111507,0.0,22948.675991223892,18000,3.852923735443551
19,VOO,522.8878004203242,47.688152895413545,311.87893235001025,0.0,24586.42612264928,19000,3.852923735443551
20,VOO,530.3128071862928,50.23963031396045,334.13641520611816,0.0,26269.68978879702,20000,3.852923735443551
21,VOO,537.8432490483382,52.79852088072398,357.0124397428924,0.0,27999.73182354083,21000,3.852923735443551
22,VOO,545.4806231848246,55.36529883666102,380.5241954068305,0.0,29777.852210841942,22000,3.852923735443551
23,VOO,553.2264480340491,57.940439528446895,404.689349343961,0.0,31605.387061579855,23000,3.852923735443551
24,VOO,561.0822635961326,60.50703736492723,429.5260596752475,9.616255067356287,33474.09336246218,24000,13.469178802799838
25,VOO,569.0496317391977,63.10010151244991,454.92230154200263,0.0,35404.34778975115,25000,13.469178802799838
26,VOO,577.1301365098943,65.70295883291459,481.15499968009925,0.0,37388.24452804572,26000,13.469178802799838
27,VOO,585.3253844483348,68.31608993877697,508.1167118446091,0.0,39427.27431218857,27000,13.469178802799838
28,VOO,593.6370049075011,70.93997699091115,535.8276975394501,0.0,41522.969304961094,28000,13.469178802799838
29,VOO,602.0666503771877,73.57510378784924,564.3087792858266,0.0,43676.90424837737,29000,13.469178802799838
30,VOO,610.6159968125437,76.22195585525786,593.5813582686379,0.0,45890.69764697296,30000,13.469178802799838
31,VOO,619.2867439672818,78.88102053566806,623.6674304177037,0.0,48166.01298397768,31000,13.469178802799838
32,VOO,628.0806157316173,81.55278707847542,654.5896029358922,0.0,50504.55997128606,32000,13.469178802799838
33,VOO,636.9993604750063,84.23774673022682,686.3711112865695,0.0,52908.09583416489,33000,13.469178802799838
34,VOO,646.0447513937513,86.93639282521075,719.0358366531344,0.0,55378.42663166317,34000,13.469178802799838
35,VOO,655.2185868635426,89.6492208763678,752.6083238837593,0.0,57917.40861371654,35000,13.469178802799838
36,VOO,664.5226907970049,92.3498339002754,787.1137999348197,17.621950744809393,60509.327665221324,36000,31.09112954760923
37,VOO,673.9589130063223,95.09216118393287,822.3387055821041,0.0,63190.89882364957,37000,31.09112954760923
38,VOO,683.529129571012,97.85016611953587,858.7820084650683,0.0,65946.99159541047,38000,31.09112954760923
39,VOO,693.2352432109204,100.62435378602109,896.2380809392749,0.0,68779.67695700457,39000,31.09112954760923
40,VOO,703.0791836645155,103.41523190005631,934.73506815524,0.0,71691.08343794927,40000,31.09112954760923
41,VOO,713.0629080725516,106.22331090921548,974.3018974250933,0.0,74683.39872019325,41000,31.09112954760923
42,VOO,723.1884013671819,109.04910408559265,1014.968299959068,0.0,77758.87128197907,42000,31.09112954760923
43,VOO,733.4576766665958,111.89312761987189,1056.7648332060546,0.0,80919.81208738922,43000,31.09112954760923
44,VOO,743.8727756752614,114.75590071587081,1099.722903815004,0.0,84168.59632284514,44000,31.09112954760923
45,VOO,754.4357690898502,117.63794568557454,1143.8747912344359,0.0,87507.66518186398,45000,31.09112954760923
46,VOO,765.148757010926,120.53978804467808,1189.2536719677823,0.0,90939.52769941423,46000,31.09112954760923
47,VOO,776.0138693604812,123.46195660865428,1235.8936445027953,0.0,94466.7626372487,47000,31.09112954760923
48,VOO,787.0332663054,126.36794500238257,1283.8297549337483,28.742457200009287,98063.27796443139,48000,59.83358674761852
49,VOO,798.2091386869367,129.33186978818605,1332.7074052544524,0.0,101788.48391678075,49000,59.83358674761852
50,VOO,809.5437084562913,132.3177213422351,1383.3339972045474,0.0,105617.21438560358,50000,59.83358674761852
51,VOO,821.0392291163706,135.3260425618075,1435.367516320381,0.0,109552.34634619956,51000,59.83358674761852
52,VOO,832.697986169823,138.35738013160963,1488.847061501829,0.0,113596.83672581743,52000,59.83358674761852
