,Name,Price,Shares_Owned,Div_Returned,Total_Expenses,Equity,Funds Invested,Fees Paid
0,QQQ,365.0,0.0,0.0,0.0,0.0,0,0.0
1,QQQ,374.489635,2.73972602739726,0.0,0.0,1000.0,1000,0.0
2,QQQ,384.2259910203651,5.411145623807897,0.4189495916666666,0.0,2026.417949591667,2000,0.0
3,QQQ,394.2154825609036,8.015990143343483,0.8489669725274328,0.0,3079.951756835628,3000,0.0
4,QQQ,404.46469089200457,10.555947067476179,1.290344530879319,0.0,4161.317767092477,4000,0.0
5,QQQ,414.9803683905058,13.032661116779416,1.7433823793186385,0.0,5271.251250098433,5000,0.0
6,QQQ,425.7694429882906,15.447735334496869,2.2083885588011447,0.0,6410.506899908544,6000,0.0
7,QQQ,436.83902273654326,17.8027321426536,2.685679248093034,0.0,7579.859348047361,7000,0.0
8,QQQ,448.1964004886707,20.099174371405148,3.1755789787552082,0.0,8780.103690216001,8000,0.0
9,QQQ,459.8490587049757,22.338546262302735,3.678420855806987,0.0,10012.056026913735,9000,0.0
10,QQQ,471.8046743822464,24.522294446135547,4.194546784219298,0.0,11276.554018341683,10000,0.0
11,QQQ,484.07112411151047,26.651828895994313,4.724307701391358,0.0,12574.457453965942,11000,0.0
12,QQQ,496.6564892672857,28.67522019839209,5.2680638157689055,25.80276154662321,13880.84607558075,12000,25.80276154662321
13,QQQ,509.5690613317459,30.70039332414592,5.815374795352408,0.0,15247.549567495127,13000,25.80276154662321
14,QQQ,522.81734735731,32.67537185214966,6.387954665219343,0.0,16650.358563365655,14000,25.80276154662321
15,QQQ,536.4100755712528,34.60142818140345,6.975660921225628,0.0,18090.226896575823,15000,25.80276154662321
16,QQQ,550.3562011260299,36.47980246827427,7.578893171477794,0.0,19568.133598831377,16000,25.80276154662321
17,QQQ,564.6649119991056,38.31170344353018,8.198061580909187,0.0,21085.083565848305,17000,25.80276154662321
18,QQQ,579.3456350461704,40.098309208670706,8.833587150169693,0.0,22642.10824062697,18000,25.80276154662321
19,QQQ,594.4080422117358,41.840768012078165,9.485902001883138,0.0,24240.266314776916,19000,25.80276154662321
20,QQQ,609.8620569011988,43.540199005501094,10.155449674467045,0.0,25880.644448369272,20000,25.80276154662321
21,QQQ,625.7178605185732,45.19769298136829,10.84268542371449,0.0,27564.358008806143,21000,25.80276154662321
22,QQQ,641.9858991741957,46.81431309141918,11.548076532343147,0.0,29292.55182920944,22000,25.80276154662321
23,QQQ,658.6768905668256,48.391095547123946,12.272102627721965,0.0,31066.400986844783,23000,25.80276154662321
24,QQQ,675.8018310446726,49.83226811126066,13.015256007991551,63.748192692203524,32823.36340941755,24000,89.55095423882673
25,QQQ,693.372002850003,51.3323400082699,13.751334697502093,0.0,34690.4893693965,25000,89.55095423882673
26,QQQ,711.3989815521003,52.795527968248,14.533566356025508,0.0,36606.94096886747,26000,89.55095423882673
27,QQQ,729.8946436734734,54.22276709748579,15.336462971072796,0.0,38574.02129008812,27000,89.55095423882673
28,QQQ,748.8711745143402,55.61496880669989,16.160570468423728,0.0,40593.06784007756,28000,89.55095423882673
29,QQQ,768.3410761805386,56.97302141148288,17.006449196097794,0.0,42665.45346004784,29000,89.55095423882673
30,QQQ,788.3171758201565,58.297790717538035,17.874674305360212,0.0,44792.587258860985,30000,89.55095423882673
31,QQQ,808.8126340743049,59.59012059108402,18.76583614179335,0.0,46975.91557114592,31000,89.55095423882673
32,QQQ,829.8409537476028,60.850833514805515,19.680540646699395,0.0,49216.92294072684,32000,89.55095423882673
33,QQQ,851.4159887040869,62.080731129715865,20.61940976910731,0.0,51517.133130031914,33000,89.55095423882673
34,QQQ,873.5519529944045,63.2805947632889,21.58308188866418,0.0,53878.11015616828,34000,89.55095423882673
35,QQQ,896.2634302203061,64.45118594420777,22.572212249698385,0.0,56301.459354368206,35000,89.55095423882673
36,QQQ,919.5653831426039,65.4643445321815,23.58747340674999,115.53048199224486,58673.29798753693,36000,205.0814362310716
37,QQQ,943.4731635389286,66.57854605935526,24.58115423361525,0.0,61223.32621614852,37000,205.0814362310716
38,QQQ,968.0025223177773,67.66564585949325,25.649487518730556,0.0,63840.720961960906,38000,205.0814362310716
39,QQQ,993.1696198955174,68.72633115762686,26.74604397871913,0.0,66527.26191022964,39000,205.0814362310716
40,QQQ,1018.9910368431811,69.76127176456984,27.8715692119921,0.0,69284.77576184571,40000,205.0814362310716
41,QQQ,1045.483784810067,70.77112051819779,29.026828514141826,0.0,72115.1374753921,41000,205.0814362310716
42,QQQ,1072.665317731344,71.75651371354559,30.212607398301046,0.0,75020.27154201311,42000,205.0814362310716
43,QQQ,1100.5535433270413,72.718071522006,31.429712129248852,0.0,78002.15329396316,43000,205.0814362310716
44,QQQ,1129.1668349000013,73.6563983999058,32.67897027162661,0.0,81062.81024772454,44000,205.0814362310716
45,QQQ,1158.5240434405666,74.57208348672842,33.961231252636686,0.0,84204.32348260778,45000,205.0814362310716
46,QQQ,1188.644510045978,75.46570099324563,35.277366939606445,0.0,87428.82905577171,46000,205.0814362310716
47,QQQ,1219.5480786626636,76.33781057981388,36.62827223281037,0.0,90738.51945462554,47000,205.0814362310716
48,QQQ,1251.2551091598143,77.03628210392483,38.01486567395326,186.19526044385273,93949.44982715647,48000,391.2766966749243
49,QQQ,1283.7864907428605,77.8669361216657,39.36008364239519,0.0,97431.4016568551,49000,391.2766966749243
50,QQQ,1317.1636557156842,78.67767751320144,40.81884593965044,0.0,101005.33951447134,50000,391.2766966749243
