,Name,Price,Shares_Owned,Div_Returned,Total_Expenses,Equity,Funds Invested,Fees Paid
52,SCHG,520.1149976770653,202.78801499156347,36.53008343826969,0.0,102980.94898093508,52000,75.35109565129463
53,SCHG,532.7017806208503,204.78333242677633,37.79452318074808,0.0,106510.88246945446,53000,75.35109565129463
54,SCHG,545.5931637118748,206.7339360557142,39.09002642070213,0.0,110127.53585163596,54000,75.35109565129463
55,SCHG,558.7965182737022,208.64088325647617,40.417356295229645,0.0,113833.03957554077,55000,75.35109565129463
56,SCHG,572.3193940159258,210.5052064235349,41.77729468942134,0.0,117629.57642795827,56000,75.35109565129463
57,SCHG,586.1695233511113,212.3279135580548,43.17064269694283,0.0,121519.3828202118,57000,75.35109565129463
58,SCHG,600.3548258162082,214.10998884426212,44.59822109193183,0.0,125504.75010555287,58000,75.35109565129463
59,SCHG,614.8834126009605,215.85239321219623,46.06087081248844,0.0,129588.02592891974,59000,75.35109565129463
60,SCHG,629.7635911859037,217.46972392987956,47.559453456043194,53.089622462559845,133718.5259873931,60000,128.44071811385447
61,SCHG,645.0038700926026,219.13554803008594,49.0753676300032,0.0,138003.58968391802,61000,128.44071811385447
